,time,t2m
5708,2010-11-28,20.302887
5709,2010-11-28,16.923004
5710,2010-11-28,21.481842
5711,2010-11-28,26.262848
5712,2010-11-29,18.254547
5713,2010-11-29,17.159088
5714,2010-11-29,20.891266
5715,2010-11-29,22.774323
5716,2010-11-30,18.345123
5717,2010-11-30,18.736237
5718,2010-11-30,18.75113
5719,2010-11-30,24.535553
5720,2010-12-01,18.996246
5721,2010-12-01,17.14981
5722,2010-12-01,19.246735
5723,2010-12-01,20.902252
5724,2010-12-02,17.127106
5725,2010-12-02,16.722809
5726,2010-12-02,18.285065
5727,2010-12-02,23.057281
5728,2010-12-03,17.465973
5729,2010-12-03,18.0065
5730,2010-12-03,17.166656
5731,2010-12-03,20.44522
5732,2010-12-04,18.55069
5733,2010-12-04,17.59024
5734,2010-12-04,18.958893
5735,2010-12-04,19.09903
5736,2010-12-05,17.378815
5737,2010-12-05,17.174957
5738,2010-12-05,16.833405
5739,2010-12-05,17.487946
5740,2010-12-06,17.170319
5741,2010-12-06,16.383942
5742,2010-12-06,16.94815
5743,2010-12-06,22.404694
5744,2010-12-07,17.977936
5745,2010-12-07,16.118805
5746,2010-12-07,19.641022
5747,2010-12-07,19.816559
5748,2010-12-08,18.016022
5749,2010-12-08,17.929108
5750,2010-12-08,19.872223
5751,2010-12-08,23.841217
5752,2010-12-09,20.838287
5753,2010-12-09,14.447174
5754,2010-12-09,21.62027
5755,2010-12-09,28.129303
5756,2010-12-10,20.315094
5757,2010-12-10,16.143707
5758,2010-12-10,19.647858
5759,2010-12-10,22.749908
5760,2010-12-11,18.738678
5761,2010-12-11,16.6315
5762,2010-12-11,16.893463
5763,2010-12-11,19.492584
5764,2010-12-12,16.67984
5765,2010-12-12,17.92862
5766,2010-12-12,20.238678
5767,2010-12-12,20.514069
5768,2010-12-13,16.662262
5769,2010-12-13,14.691559
5770,2010-12-13,10.523346
5771,2010-12-13,10.125885
5772,2010-12-14,8.94693
5773,2010-12-14,7.708893
5774,2010-12-14,11.456207
5775,2010-12-14,18.418854
5776,2010-12-15,14.091949
5777,2010-12-15,12.0711975
5778,2010-12-15,16.280426
5779,2010-12-15,20.64737
5780,2010-12-16,15.356354
5781,2010-12-16,12.584137
5782,2010-12-16,15.7899475
5783,2010-12-16,15.841217
5784,2010-12-17,15.878082
5785,2010-12-17,15.66983
5786,2010-12-17,18.11905
5787,2010-12-17,23.06314
5788,2010-12-18,19.411041
5789,2010-12-18,17.017975
5790,2010-12-18,19.740143
5791,2010-12-18,27.401764
5792,2010-12-19,21.50943
5793,2010-12-19,17.191315
5794,2010-12-19,22.96939
5795,2010-12-19,27.930328
5796,2010-12-20,20.269928
5797,2010-12-20,18.311676
5798,2010-12-20,22.957428
5799,2010-12-20,25.786041
5800,2010-12-21,19.200348
5801,2010-12-21,17.762604
5802,2010-12-21,21.242096
5803,2010-12-21,25.198395
5804,2010-12-22,18.888824
5805,2010-12-22,16.921783
5806,2010-12-22,21.325104
5807,2010-12-22,22.862701
5808,2010-12-23,16.794342
5809,2010-12-23,17.069244
5810,2010-12-23,20.32193
5811,2010-12-23,24.565582
5812,2010-12-24,19.210358
5813,2010-12-24,17.448883
5814,2010-12-24,21.483063
5815,2010-12-24,24.916168
5816,2010-12-25,19.764557
5817,2010-12-25,18.311676
5818,2010-12-25,20.480865
5819,2010-12-25,24.305084
5820,2010-12-26,19.613434
5821,2010-12-26,17.00064
5822,2010-12-26,21.46109
5823,2010-12-26,26.423004
5824,2010-12-27,20.631012
5825,2010-12-27,17.15738
5826,2010-12-27,20.600494
5827,2010-12-27,26.652008
5828,2010-12-28,19.51773
5829,2010-12-28,16.24527
5830,2010-12-28,20.531403
5831,2010-12-28,26.024078
5832,2010-12-29,19.627594
5833,2010-12-29,16.021149
5834,2010-12-29,19.203522
5835,2010-12-29,27.035065
5836,2010-12-30,20.233063
5837,2010-12-30,14.946442
5838,2010-12-30,20.254547
5839,2010-12-30,27.112213
5840,2010-12-31,19.25113
5841,2010-12-31,14.761383
5842,2010-12-31,19.5607
5843,2010-12-31,25.571442
5844,2011-01-01,19.815338
5845,2011-01-01,16.316803
5846,2011-01-01,19.021393
5847,2011-01-01,22.184479
5848,2011-01-02,17.360504
5849,2011-01-02,15.5885315
5850,2011-01-02,16.47818
5851,2011-01-02,22.505768
5852,2011-01-03,17.994293
5853,2011-01-03,16.270416
5854,2011-01-03,20.017975
5855,2011-01-03,23.477448
5856,2011-01-04,17.881989
5857,2011-01-04,16.155914
5858,2011-01-04,19.588776
5859,2011-01-04,22.565826
5860,2011-01-05,19.453278
5861,2011-01-05,17.235748
5862,2011-01-05,21.562164
5863,2011-01-05,22.269684
5864,2011-01-06,19.237457
5865,2011-01-06,16.82193
5866,2011-01-06,22.070465
5867,2011-01-06,25.638824
5868,2011-01-07,18.819
5869,2011-01-07,17.470367
5870,2011-01-07,22.02652
5871,2011-01-07,26.52481
5872,2011-01-08,21.414948
5873,2011-01-08,18.089996
5874,2011-01-08,22.403717
5875,2011-01-08,25.283112
5876,2011-01-09,19.708649
5877,2011-01-09,16.929108
5878,2011-01-09,21.840729
5879,2011-01-09,27.52359
5880,2011-01-10,20.56314
5881,2011-01-10,17.59903
5882,2011-01-10,22.752594
5883,2011-01-10,24.662506
5884,2011-01-11,19.441559
5885,2011-01-11,17.53238
5886,2011-01-11,19.769928
5887,2011-01-11,23.634918
5888,2011-01-12,18.79776
5889,2011-01-12,18.344635
5890,2011-01-12,20.34195
5891,2011-01-12,22.482574
5892,2011-01-13,18.025543
5893,2011-01-13,14.658112
5894,2011-01-13,18.243805
5895,2011-01-13,24.622711
5896,2011-01-14,18.9086
5897,2011-01-14,14.62735
5898,2011-01-14,20.558502
5899,2011-01-14,25.587067
5900,2011-01-15,18.576569
5901,2011-01-15,15.234772
5902,2011-01-15,22.228424
5903,2011-01-15,27.266266
5904,2011-01-16,19.860992
5905,2011-01-16,17.918365
5906,2011-01-16,21.30777
5907,2011-01-16,26.500397
5908,2011-01-17,20.053864
5909,2011-01-17,17.188873
5910,2011-01-17,22.192291
5911,2011-01-17,24.071198
5912,2011-01-18,17.433746
5913,2011-01-18,15.639801
5914,2011-01-18,19.461334
5915,2011-01-18,23.100006
5916,2011-01-19,18.614899
5917,2011-01-19,16.742584
5918,2011-01-19,19.467438
5919,2011-01-19,25.17569
5920,2011-01-20,18.52652
5921,2011-01-20,16.724274
5922,2011-01-20,20.396393
5923,2011-01-20,24.236237
5924,2011-01-21,18.858063
5925,2011-01-21,18.029694
5926,2011-01-21,20.300446
5927,2011-01-21,22.455475
5928,2011-01-22,17.96231
5929,2011-01-22,17.924469
5930,2011-01-22,18.117096
5931,2011-01-22,23.495758
5932,2011-01-23,19.538483
5933,2011-01-23,18.691559
5934,2011-01-23,21.564362
5935,2011-01-23,25.171051
5936,2011-01-24,20.00235
5937,2011-01-24,17.692535
5938,2011-01-24,22.643951
5939,2011-01-24,24.90152
5940,2011-01-25,19.208405
5941,2011-01-25,18.28946
5942,2011-01-25,21.393463
5943,2011-01-25,28.939362
5944,2011-01-26,20.346588
5945,2011-01-26,18.586578
5946,2011-01-26,22.346344
5947,2011-01-26,29.440582
5948,2011-01-27,20.971588
5949,2011-01-27,18.139313
5950,2011-01-27,22.37564
5951,2011-01-27,26.793854
5952,2011-01-28,19.534088
5953,2011-01-28,18.373932
5954,2011-01-28,21.444977
5955,2011-01-28,24.156158
5956,2011-01-29,18.691803
5957,2011-01-29,18.328033
5958,2011-01-29,21.073639
5959,2011-01-29,25.267487
5960,2011-01-30,19.330719
5961,2011-01-30,16.558502
5962,2011-01-30,20.628082
5963,2011-01-30,24.360016
5964,2011-01-31,19.046051
5965,2011-01-31,17.777008
5966,2011-01-31,20.909576
5967,2011-01-31,25.77066
5968,2011-02-01,19.240387
5969,2011-02-01,18.876373
5970,2011-02-01,21.333893
5971,2011-02-01,21.686432
5972,2011-02-02,18.310944
5973,2011-02-02,17.549225
5974,2011-02-02,19.902008
5975,2011-02-02,24.685455
5976,2011-02-03,20.015045
5977,2011-02-03,18.67398
5978,2011-02-03,20.47647
5979,2011-02-03,25.49942
5980,2011-02-04,20.039948
5981,2011-02-04,18.242584
5982,2011-02-04,21.871735
5983,2011-02-04,21.915436
5984,2011-02-05,19.342682
5985,2011-02-05,18.627594
5986,2011-02-05,20.745758
5987,2011-02-05,21.760162
5988,2011-02-06,18.754059
5989,2011-02-06,18.271637
5990,2011-02-06,20.985992
5991,2011-02-06,23.664215
5992,2011-02-07,18.192291
5993,2011-02-07,17.457672
5994,2011-02-07,20.433258
5995,2011-02-07,23.970612
5996,2011-02-08,19.175446
5997,2011-02-08,18.49112
5998,2011-02-08,20.61905
5999,2011-02-08,23.106598
6000,2011-02-09,19.03653
6001,2011-02-09,18.907867
6002,2011-02-09,20.427399
6003,2011-02-09,21.636627
6004,2011-02-10,18.86612
6005,2011-02-10,17.539215
6006,2011-02-10,19.760406
6007,2011-02-10,22.423004
6008,2011-02-11,20.304108
6009,2011-02-11,18.777008
6010,2011-02-11,19.073883
6011,2011-02-11,24.335114
6012,2011-02-12,19.501617
6013,2011-02-12,19.189606
6014,2011-02-12,18.284576
6015,2011-02-12,20.465729
6016,2011-02-13,19.079987
6017,2011-02-13,18.961578
6018,2011-02-13,19.109772
6019,2011-02-13,23.320465
6020,2011-02-14,17.934479
6021,2011-02-14,16.448639
6022,2011-02-14,20.02652
6023,2011-02-14,22.626373
6024,2011-02-15,18.87613
6025,2011-02-15,14.792389
6026,2011-02-15,17.583405
6027,2011-02-15,21.740875
6028,2011-02-16,18.763824
6029,2011-02-16,17.309967
6030,2011-02-16,19.149323
6031,2011-02-16,24.769196
6032,2011-02-17,19.87442
6033,2011-02-17,17.800934
6034,2011-02-17,19.734283
6035,2011-02-17,25.1857
6036,2011-02-18,20.116364
6037,2011-02-18,18.553131
6038,2011-02-18,20.88565
6039,2011-02-18,25.356842
6040,2011-02-19,19.450592
6041,2011-02-19,17.595367
6042,2011-02-19,21.175446
6043,2011-02-19,26.467194
6044,2011-02-20,19.738922
6045,2011-02-20,16.933502
6046,2011-02-20,20.660065
6047,2011-02-20,23.122955
6048,2011-02-21,18.825104
6049,2011-02-21,17.380035
6050,2011-02-21,21.116852
6051,2011-02-21,25.533844
6052,2011-02-22,18.56192
6053,2011-02-22,18.414703
6054,2011-02-22,20.840973
6055,2011-02-22,18.7753
6056,2011-02-23,18.472809
6057,2011-02-23,17.536774
6058,2011-02-23,19.3815
6059,2011-02-23,21.51529
6060,2011-02-24,18.222809
6061,2011-02-24,18.0253
6062,2011-02-24,19.716705
6063,2011-02-24,24.069
6064,2011-02-25,19.53653
6065,2011-02-25,18.408844
6066,2011-02-25,21.678375
6067,2011-02-25,22.939362
6068,2011-02-26,19.104645
6069,2011-02-26,19.115387
6070,2011-02-26,21.424713
6071,2011-02-26,24.19986
6072,2011-02-27,19.910553
6073,2011-02-27,18.218414
6074,2011-02-27,21.55899
6075,2011-02-27,23.254791
6076,2011-02-28,19.132477
6077,2011-02-28,17.882233
6078,2011-02-28,18.303131
6079,2011-02-28,23.352448
6080,2011-03-01,18.635406
6081,2011-03-01,15.9930725
6082,2011-03-01,17.12442
6083,2011-03-01,22.192047
6084,2011-03-02,17.511871
6085,2011-03-02,15.542877
6086,2011-03-02,16.80899
6087,2011-03-02,22.644684
6088,2011-03-03,17.113434
6089,2011-03-03,15.131256
6090,2011-03-03,17.049469
6091,2011-03-03,23.554352
6092,2011-03-04,17.136383
6093,2011-03-04,14.603912
6094,2011-03-04,16.48648
6095,2011-03-04,23.310944
6096,2011-03-05,17.27945
6097,2011-03-05,15.176666
6098,2011-03-05,17.48526
6099,2011-03-05,23.96988
6100,2011-03-06,17.684967
6101,2011-03-06,13.902252
6102,2011-03-06,17.396637
6103,2011-03-06,23.018951
6104,2011-03-07,18.324127
6105,2011-03-07,15.09317
6106,2011-03-07,17.863678
6107,2011-03-07,22.746979
6108,2011-03-08,17.73111
6109,2011-03-08,14.114655
6110,2011-03-08,17.286041
6111,2011-03-08,26.253082
6112,2011-03-09,19.096344
6113,2011-03-09,17.416656
6114,2011-03-09,18.946198
6115,2011-03-09,26.211823
6116,2011-03-10,20.02945
6117,2011-03-10,18.154694
6118,2011-03-10,19.158844
6119,2011-03-10,24.980865
6120,2011-03-11,18.07022
6121,2011-03-11,17.27237
6122,2011-03-11,19.589752
6123,2011-03-11,21.65982
6124,2011-03-12,17.709137
6125,2011-03-12,17.247223
6126,2011-03-12,18.559235
6127,2011-03-12,25.117096
6128,2011-03-13,19.359528
6129,2011-03-13,18.32608
6130,2011-03-13,20.335846
6131,2011-03-13,23.944733
6132,2011-03-14,20.361969
6133,2011-03-14,16.585114
6134,2011-03-14,19.424225
6135,2011-03-14,25.672516
6136,2011-03-15,18.096832
6137,2011-03-15,14.468414
6138,2011-03-15,18.69522
6139,2011-03-15,26.413239
6140,2011-03-16,18.745026
6141,2011-03-16,15.64566
6142,2011-03-16,17.339752
6143,2011-03-16,26.414215
6144,2011-03-17,18.822174
6145,2011-03-17,14.889557
6146,2011-03-17,17.565338
6147,2011-03-17,27.127594
6148,2011-03-18,18.772858
6149,2011-03-18,16.033844
6150,2011-03-18,20.212067
6151,2011-03-18,21.251862
6152,2011-03-19,19.200592
6153,2011-03-19,16.846832
6154,2011-03-19,19.208893
6155,2011-03-19,24.365631
6156,2011-03-20,18.529205
6157,2011-03-20,13.327789
6158,2011-03-20,15.886871
6159,2011-03-20,25.287994
6160,2011-03-21,16.908356
6161,2011-03-21,13.728668
6162,2011-03-21,16.771149
6163,2011-03-21,24.694244
6164,2011-03-22,17.739166
6165,2011-03-22,15.609039
6166,2011-03-22,18.51944
6167,2011-03-22,24.172272
6168,2011-03-23,18.892242
6169,2011-03-23,16.592926
6170,2011-03-23,18.815582
6171,2011-03-23,26.326813
6172,2011-03-24,19.302643
6173,2011-03-24,18.50064
6174,2011-03-24,20.06607
6175,2011-03-24,23.78946
6176,2011-03-25,19.860016
6177,2011-03-25,18.246246
6178,2011-03-25,20.907135
6179,2011-03-25,25.800446
6180,2011-03-26,21.310211
6181,2011-03-26,20.123932
6182,2011-03-26,20.695953
6183,2011-03-26,27.021637
6184,2011-03-27,18.818756
6185,2011-03-27,17.37857
6186,2011-03-27,20.085114
6187,2011-03-27,19.77481
6188,2011-03-28,18.381256
6189,2011-03-28,18.835114
6190,2011-03-28,19.588776
6191,2011-03-28,18.930084
6192,2011-03-29,16.725494
6193,2011-03-29,17.598785
6194,2011-03-29,18.387604
6195,2011-03-29,22.451813
6196,2011-03-30,17.448639
6197,2011-03-30,14.984283
6198,2011-03-30,15.657623
6199,2011-03-30,16.47696
6200,2011-03-31,14.966949
6201,2011-03-31,13.692535
6202,2011-03-31,14.517487
6203,2011-03-31,19.153961
6204,2011-04-01,17.582672
6205,2011-04-01,16.129303
6206,2011-04-01,18.127594
6207,2011-04-01,19.777985
6208,2011-04-02,15.92276
6209,2011-04-02,16.561188
6210,2011-04-02,17.226227
6211,2011-04-02,22.262848
6212,2011-04-03,17.28897
6213,2011-04-03,15.728912
6214,2011-04-03,17.028229
6215,2011-04-03,22.996002
6216,2011-04-04,16.509674
6217,2011-04-04,15.9086
6218,2011-04-04,16.839752
6219,2011-04-04,22.904938
6220,2011-04-05,16.868317
6221,2011-04-05,13.455475
6222,2011-04-05,16.954498
6223,2011-04-05,22.209625
6224,2011-04-06,15.89566
6225,2011-04-06,9.51358
6226,2011-04-06,14.33194
6227,2011-04-06,22.325836
6228,2011-04-07,13.348785
6229,2011-04-07,10.869293
6230,2011-04-07,14.339264
6231,2011-04-07,24.442291
6232,2011-04-08,16.052887
6233,2011-04-08,12.41568
6234,2011-04-08,17.146149
6235,2011-04-08,23.036285
6236,2011-04-09,16.507233
6237,2011-04-09,12.29361
6238,2011-04-09,15.525787
6239,2011-04-09,21.237946
6240,2011-04-10,13.21109
6241,2011-04-10,12.187408
6242,2011-04-10,12.144928
6243,2011-04-10,19.881256
6244,2011-04-11,14.15152
6245,2011-04-11,12.801666
6246,2011-04-11,14.752106
6247,2011-04-11,21.57071
6248,2011-04-12,14.558258
6249,2011-04-12,14.281647
6250,2011-04-12,15.0589905
6251,2011-04-12,18.124664
6252,2011-04-13,15.104889
6253,2011-04-13,15.12027
6254,2011-04-13,15.93277
6255,2011-04-13,18.138336
6256,2011-04-14,16.698395
6257,2011-04-14,17.3732
6258,2011-04-14,19.172272
6259,2011-04-14,20.736237
6260,2011-04-15,16.417877
6261,2011-04-15,15.080719
6262,2011-04-15,15.6961975
6263,2011-04-15,20.8544
6264,2011-04-16,17.562897
6265,2011-04-16,15.93985
6266,2011-04-16,18.501617
6267,2011-04-16,23.713043
6268,2011-04-17,18.002594
6269,2011-04-17,16.418365
6270,2011-04-17,18.728424
6271,2011-04-17,26.147858
6272,2011-04-18,18.52066
6273,2011-04-18,15.960114
6274,2011-04-18,19.112701
6275,2011-04-18,23.59195
6276,2011-04-19,17.315094
6277,2011-04-19,15.917389
6278,2011-04-19,18.447174
6279,2011-04-19,24.690338
6280,2011-04-20,17.409088
6281,2011-04-20,15.28653
6282,2011-04-20,16.57193
6283,2011-04-20,25.00772
6284,2011-04-21,18.389313
6285,2011-04-21,14.909332
6286,2011-04-21,14.098297
6287,2011-04-21,19.116852
6288,2011-04-22,16.030182
6289,2011-04-22,14.468903
6290,2011-04-22,17.95523
6291,2011-04-22,23.281647
6292,2011-04-23,18.940582
6293,2011-04-23,17.917877
6294,2011-04-23,17.370026
6295,2011-04-23,16.157623
6296,2011-04-24,13.032379
6297,2011-04-24,12.974518
6298,2011-04-24,13.897369
6299,2011-04-24,21.634186
6300,2011-04-25,15.258209
6301,2011-04-25,14.146881
6302,2011-04-25,15.480133
6303,2011-04-25,21.897614
6304,2011-04-26,14.076569
6305,2011-04-26,11.417389
6306,2011-04-26,12.546783
6307,2011-04-26,21.000153
6308,2011-04-27,13.306061
6309,2011-04-27,11.150299
6310,2011-04-27,13.718414
6311,2011-04-27,21.377594
6312,2011-04-28,14.787262
6313,2011-04-28,11.873199
6314,2011-04-28,14.165924
6315,2011-04-28,19.409576
6316,2011-04-29,14.219147
6317,2011-04-29,12.6996155
6318,2011-04-29,15.056305
6319,2011-04-29,20.964752
6320,2011-04-30,14.931793
6321,2011-04-30,12.678375
6322,2011-04-30,14.0277405
6323,2011-04-30,15.687408
6324,2011-05-01,14.395905
6325,2011-05-01,14.372223
6326,2011-05-01,14.5433655
6327,2011-05-01,15.407867
6328,2011-05-02,10.804596
6329,2011-05-02,7.7044983
6330,2011-05-02,8.480377
6331,2011-05-02,11.466705
6332,2011-05-03,6.478668
6333,2011-05-03,8.445953
6334,2011-05-03,8.9711
6335,2011-05-03,17.017242
6336,2011-05-04,9.777008
6337,2011-05-04,9.147369
6338,2011-05-04,11.059235
6339,2011-05-04,19.280914
6340,2011-05-05,10.764801
6341,2011-05-05,7.00943
6342,2011-05-05,11.246002
6343,2011-05-05,20.966705
6344,2011-05-06,12.428864
6345,2011-05-06,12.011627
6346,2011-05-06,14.833893
6347,2011-05-06,21.2919
6348,2011-05-07,12.2604065
6349,2011-05-07,8.6180725
6350,2011-05-07,13.994293
6351,2011-05-07,22.92984
6352,2011-05-08,15.187897
6353,2011-05-08,14.111237
6354,2011-05-08,16.24649
6355,2011-05-08,22.072418
6356,2011-05-09,17.759186
6357,2011-05-09,16.081451
6358,2011-05-09,15.890533
6359,2011-05-09,20.498688
6360,2011-05-10,16.170319
6361,2011-05-10,14.410309
6362,2011-05-10,15.114655
6363,2011-05-10,19.127594
6364,2011-05-11,16.069244
6365,2011-05-11,14.850494
6366,2011-05-11,15.7565
6367,2011-05-11,21.546783
6368,2011-05-12,17.638824
6369,2011-05-12,14.030182
6370,2011-05-12,17.503326
6371,2011-05-12,21.321198
6372,2011-05-13,15.453278
6373,2011-05-13,14.741608
6374,2011-05-13,15.046051
6375,2011-05-13,21.041168
6376,2011-05-14,15.151276
6377,2011-05-14,13.660797
6378,2011-05-14,14.64151
6379,2011-05-14,14.413971
6380,2011-05-15,13.788483
6381,2011-05-15,13.887848
6382,2011-05-15,12.476715
6383,2011-05-15,13.240875
6384,2011-05-16,10.078766
6385,2011-05-16,9.037262
6386,2011-05-16,10.080475
6387,2011-05-16,15.748199
6388,2011-05-17,10.28067
6389,2011-05-17,8.249908
6390,2011-05-17,9.6354065
6391,2011-05-17,15.292633
6392,2011-05-18,9.190582
6393,2011-05-18,6.671051
6394,2011-05-18,8.292145
6395,2011-05-18,14.845123
6396,2011-05-19,9.071442
6397,2011-05-19,6.214752
6398,2011-05-19,8.30069
6399,2011-05-19,16.113678
6400,2011-05-20,9.316315
6401,2011-05-20,7.6249084
6402,2011-05-20,8.916901
6403,2011-05-20,16.878326
6404,2011-05-21,11.061676
6405,2011-05-21,11.38443
6406,2011-05-21,11.232819
6407,2011-05-21,19.045319
6408,2011-05-22,12.151276
6409,2011-05-22,9.968658
6410,2011-05-22,12.29776
6411,2011-05-22,21.902985
6412,2011-05-23,14.737457
6413,2011-05-23,13.26236
6414,2011-05-23,15.756012
6415,2011-05-23,17.677399
6416,2011-05-24,15.168121
6417,2011-05-24,13.839264
6418,2011-05-24,15.974274
6419,2011-05-24,20.718658
6420,2011-05-25,16.863678
6421,2011-05-25,14.713043
6422,2011-05-25,14.66861
6423,2011-05-25,20.521881
6424,2011-05-26,13.664459
6425,2011-05-26,14.498932
6426,2011-05-26,12.017487
6427,2011-05-26,17.115143
6428,2011-05-27,8.608551
6429,2011-05-27,7.1964417
6430,2011-05-27,9.671783
6431,2011-05-27,17.505035
6432,2011-05-28,9.194
6433,2011-05-28,6.419586
6434,2011-05-28,7.860016
6435,2011-05-28,16.985504
6436,2011-05-29,6.9405823
6437,2011-05-29,4.677643
6438,2011-05-29,6.725006
6439,2011-05-29,16.9357
6440,2011-05-30,7.763092
6441,2011-05-30,4.9999084
6442,2011-05-30,6.2723694
6443,2011-05-30,17.035309
6444,2011-05-31,7.2174377
6445,2011-05-31,5.694977
6446,2011-05-31,8.4305725
6447,2011-05-31,16.234528
6448,2011-06-01,6.967926
6449,2011-06-01,5.284088
6450,2011-06-01,8.710846
6451,2011-06-01,17.630524
6452,2011-06-02,7.708893
6453,2011-06-02,5.0968323
6454,2011-06-02,8.533112
6455,2011-06-02,17.58902
6456,2011-06-03,8.440338
6457,2011-06-03,6.3353577
6458,2011-06-03,10.404205
6459,2011-06-03,18.38321
6460,2011-06-04,12.092438
6461,2011-06-04,11.147369
6462,2011-06-04,8.453278
6463,2011-06-04,14.0555725
6464,2011-06-05,4.6090393
6465,2011-06-05,1.6210022
6466,2011-06-05,4.5084534
6467,2011-06-05,15.783356
6468,2011-06-06,7.4220276
6469,2011-06-06,5.1075745
6470,2011-06-06,6.4757385
6471,2011-06-06,14.898346
6472,2011-06-07,10.599518
6473,2011-06-07,12.1649475
6474,2011-06-07,12.601715
6475,2011-06-07,9.097809
6476,2011-06-08,7.379547
6477,2011-06-08,6.6385803
6478,2011-06-08,6.494049
6479,2011-06-08,12.586578
6480,2011-06-09,6.7660217
6481,2011-06-09,7.099762
6482,2011-06-09,6.599518
6483,2011-06-09,14.916901
6484,2011-06-10,6.9078674
6485,2011-06-10,5.1771545
6486,2011-06-10,7.1266174
6487,2011-06-10,14.295319
6488,2011-06-11,4.4530334
6489,2011-06-11,3.1637268
6490,2011-06-11,6.6549377
6491,2011-06-11,16.981354
6492,2011-06-12,8.819733
6493,2011-06-12,7.2799377
6494,2011-06-12,7.752838
6495,2011-06-12,18.942291
6496,2011-06-13,11.143707
6497,2011-06-13,8.103912
6498,2011-06-13,8.704254
6499,2011-06-13,19.347565
6500,2011-06-14,12.121735
6501,2011-06-14,9.866364
6502,2011-06-14,10.885162
6503,2011-06-14,17.563385
6504,2011-06-15,10.935699
6505,2011-06-15,8.937897
6506,2011-06-15,9.821442
6507,2011-06-15,18.606354
6508,2011-06-16,11.281891
6509,2011-06-16,9.308258
6510,2011-06-16,10.610504
6511,2011-06-16,19.395172
6512,2011-06-17,12.569733
6513,2011-06-17,10.313873
6514,2011-06-17,12.912262
6515,2011-06-17,18.73819
6516,2011-06-18,15.126617
6517,2011-06-18,13.863434
6518,2011-06-18,14.418121
6519,2011-06-18,20.57608
6520,2011-06-19,15.529205
6521,2011-06-19,13.193512
6522,2011-06-19,14.698395
6523,2011-06-19,22.52481
6524,2011-06-20,17.368317
6525,2011-06-20,15.123199
6526,2011-06-20,15.225739
6527,2011-06-20,20.255524
6528,2011-06-21,15.789703
6529,2011-06-21,14.523102
6530,2011-06-21,14.974762
6531,2011-06-21,16.983307
6532,2011-06-22,15.703278
6533,2011-06-22,15.847809
6534,2011-06-22,15.433014
6535,2011-06-22,17.729156
6536,2011-06-23,15.158112
6537,2011-06-23,13.870758
6538,2011-06-23,13.492584
6539,2011-06-23,20.526276
6540,2011-06-24,15.469391
6541,2011-06-24,13.393951
6542,2011-06-24,14.083893
6543,2011-06-24,19.634674
6544,2011-06-25,15.308014
6545,2011-06-25,14.71817
6546,2011-06-25,13.830475
6547,2011-06-25,13.905914
6548,2011-06-26,13.502106
6549,2011-06-26,9.765289
6550,2011-06-26,6.926422
6551,2011-06-26,5.917389
6552,2011-06-27,0.5128479
6553,2011-06-27,-2.1475525
6554,2011-06-27,-1.5804138
6555,2011-06-27,7.1612854
6556,2011-06-28,-2.1507263
6557,2011-06-28,-3.912201
6558,2011-06-28,0.24282837
6559,2011-06-28,12.454254
6560,2011-06-29,5.7272034
6561,2011-06-29,6.4513245
6562,2011-06-29,5.4652405
6563,2011-06-29,5.4671936
6564,2011-06-30,7.178131
6565,2011-06-30,9.096588
6566,2011-06-30,11.4166565
6567,2011-06-30,12.48526
6568,2011-07-01,13.191559
6569,2011-07-01,12.957672
6570,2011-07-01,12.239899
6571,2011-07-01,13.440826
6572,2011-07-02,13.367096
6573,2011-07-02,12.510651
6574,2011-07-02,12.648834
6575,2011-07-02,12.249176
6576,2011-07-03,10.421783
6577,2011-07-03,8.743317
6578,2011-07-03,5.5299377
6579,2011-07-03,6.0780334
6580,2011-07-04,1.2679749
6581,2011-07-04,-1.3157654
6582,2011-07-04,-0.20516968
6583,2011-07-04,9.449127
6584,2011-07-05,1.9513245
6585,2011-07-05,0.76138306
6586,2011-07-05,4.2711487
6587,2011-07-05,10.082916
6588,2011-07-06,4.2694397
6589,2011-07-06,1.4791565
6590,2011-07-06,4.0470276
6591,2011-07-06,13.021881
6592,2011-07-07,1.7054749
6593,2011-07-07,-1.0501404
6594,2011-07-07,4.013336
6595,2011-07-07,13.752838
6596,2011-07-08,2.0260315
6597,2011-07-08,1.1969299
6598,2011-07-08,5.016754
6599,2011-07-08,16.471832
6600,2011-07-09,6.912018
6601,2011-07-09,4.447174
6602,2011-07-09,6.2833557
6603,2011-07-09,19.262115
6604,2011-07-10,11.720856
6605,2011-07-10,9.529694
6606,2011-07-10,10.866364
6607,2011-07-10,22.032135
6608,2011-07-11,16.18692
6609,2011-07-11,11.764069
6610,2011-07-11,12.038727
6611,2011-07-11,21.689606
6612,2011-07-12,14.841217
6613,2011-07-12,12.401276
6614,2011-07-12,13.950104
6615,2011-07-12,23.214264
6616,2011-07-13,17.676178
6617,2011-07-13,15.285309
6618,2011-07-13,16.57193
6619,2011-07-13,22.044098
6620,2011-07-14,17.093414
6621,2011-07-14,15.280182
6622,2011-07-14,15.254059
6623,2011-07-14,22.68106
6624,2011-07-15,16.248932
6625,2011-07-15,13.325836
6626,2011-07-15,14.003571
6627,2011-07-15,23.495758
6628,2011-07-16,15.382477
6629,2011-07-16,13.077789
6630,2011-07-16,16.45987
6631,2011-07-16,21.760895
6632,2011-07-17,17.923492
6633,2011-07-17,16.91446
6634,2011-07-17,17.47696
6635,2011-07-17,17.382965
